hex_address,latitude,longitude,value
890f0543697ffff,438547.74852131784,123054.08353238812,314
89159c06cb7ffff,466969.80229082133,84359.82524317635,34
89e8703ac0bffff,477660.74411610654,99268.88616837442,726
892235b0157ffff,481003.0029196901,53834.27753107408,832
899add3193bffff,428584.9148728644,102605.73498226886,819
8916e580ba7ffff,467332.89348341094,112490.17815489385,203
89f3abb22a7ffff,430459.69060442905,97571.63391294301,199
89005e28553ffff,419846.513185763,58683.329972810956,580
893a838ca77ffff,429864.70808196225,67984.3134379097,262
89dad8cc0a3ffff,458234.7932843578,104557.5646976966,428
894c90a6edbffff,445342.34456624324,76604.85119095474,905
894b965b3cbffff,433459.3016261327,112078.81729813128,462
89eaa4a342bffff,421801.58314951946,110165.5244739629,118
893acad9b77ffff,437060.1943950064,129551.9763062753,185
89f0301a0cbffff,422899.62853373826,46349.29781847224,455
89ae2e8662bffff,425362.8440879353,96755.04587487676,934
89f249290abffff,463609.46107583365,68651.26714501246,896
892e064101bffff,480739.79808518686,69445.30835341103,48
8980e0d99bbffff,440280.43121568795,60077.48388774469,500
895d4659c6fffff,408041.18471701385,57993.76175276633,201
8928591929bffff,459134.5719969193,88246.31089107282,965
8932d8a1a5bffff,414764.6107025321,59562.70651460498,549
89dd400d00bffff,470821.1966770179,98971.32381962976,486
891a32290b3ffff,457329.14082842297,113170.90780982304,620
8927aa1837bffff,444012.1603709024,64876.141313276436,199
8923918d1b7ffff,407564.09295525856,62123.873762563395,447
89b6818b287ffff,456094.42563822813,79473.12513933821,973
89b8115457bffff,421172.06451776676,108131.39739021065,130
89e8b1225b7ffff,409569.1021764703,80384.71250375113,371
893b1e725d7ffff,412954.9999526142,130266.77651045517,515
89ee4024503ffff,421851.9124871509,90307.51192326544,522
896c148cd5bffff,470168.4080017285,101061.90162572931,563
8910a1b4587ffff,469204.2107557077,125506.10748803748,412
89c2202880bffff,422139.6651474705,92640.09981111974,922
89051114247ffff,450463.54809680296,127015.82053213113,520
895c6b66227ffff,441890.0573898165,52240.09360058722,913
894618a0237ffff,428917.4100442629,88931.07266366984,204
89afb038683ffff,467971.8372328595,89363.80813655368,955
896f5833623ffff,433084.2986837342,115798.11968315886,712
89e25aaeb0bffff,427551.2049333786,112365.93413040323,89
89ccada3543ffff,449859.9397988837,55342.35911148737,660
89bed8122cbffff,429685.6016491201,54686.686449046116,53
89de96babcbffff,457434.97883183253,115706.1873823093,654
8985194046bffff,431997.78791829955,120301.00301574972,694
8930f46b16fffff,421704.4872794372,74103.87095973003,307
89c1293617bffff,461366.01284500747,83332.65200708431,267
89e9285b283ffff,407044.9328158843,43989.2717260086,854
899b513527bffff,430183.02784934355,69661.3628093556,610
89dd93198b3ffff,455995.2925316114,113581.0325810952,471
89be19c7093ffff,413968.09555401286,105271.71009635698,781
895c5dd2ab3ffff,424611.37298769335,58356.98652010008,144
89ee0e97493ffff,440926.5027032874,46401.72733542223,899
8918f3011c7ffff,452206.82741320727,79543.23437641762,812
8900d9c46dbffff,409414.55716402305,52135.333288817594,456
89692a3ab47ffff,413805.2020440359,75173.92148412534,895
8994364a10bffff,473951.373514635,106860.32748154766,860
89100e10ebbffff,414119.16011729534,60348.67986337945,256
89d29ac70a3ffff,411701.14575037546,47966.34744249983,465
893b650c587ffff,434302.00458505633,128659.31544935625,737
895a4407303ffff,458086.6589319322,116625.06969544072,913
893c255084fffff,479911.7272212216,103404.37986560151,92
89dd0e1038fffff,474058.65590398666,128863.10377422764,813
89c04cc2c1bffff,410362.60454058816,85321.357456154,577
89dab139d07ffff,412425.1644543024,69472.18977779974,902
89470a2ee8fffff,454110.0308380608,94690.90370489712,786
89e7418cb4bffff,429731.8644208043,56350.50083487824,134
89d90d8ead3ffff,455702.90629328525,98416.98313363487,772
89ee9db902bffff,439491.44472088123,76667.50678685283,498
8960cca1b4bffff,468734.5569263256,78547.49153110367,170
89b48570e33ffff,474683.17391245795,45388.94297082784,753
8983933093bffff,417062.50245679956,63558.78474366739,251
89005a6a4b3ffff,478527.65614611143,120967.09233971093,833
89f2a265d67ffff,431194.0615446233,60679.50222502579,569
890021aed77ffff,442541.89683467423,50963.8172242626,598
89b853c0343ffff,414927.438887541,64744.20350413845,524
890ec3a58afffff,464811.5335087004,60037.08486710919,441
89d0d269837ffff,446635.5462834791,125112.71062042283,701
899f084ebb3ffff,434138.77766121505,118969.94060350022,201
89685b16547ffff,453245.8569728787,63846.540617445586,429
89aaaab0b2bffff,453929.4992757551,103750.80429362005,74
89115870607ffff,477474.3697486449,79786.29332596686,342
89501a72913ffff,455063.8504182427,110031.27953380345,782
893cf101607ffff,427703.82247298316,45450.12737430175,245
89eaf6a626bffff,475806.28808689606,65881.9836717498,426
898f040dd6fffff,451799.18932604697,112597.19655471227,246
89cd80655b7ffff,442399.69886026054,77131.77504357815,962
89018a0a237ffff,477105.03878845915,107516.9681761729,580
893364c8857ffff,442103.6757779329,45886.18762668051,55
896eca22557ffff,468735.6770860487,71882.57242374188,878
89056155407ffff,443974.33299240633,52896.964538855435,336
89ecd612227ffff,448853.32977363816,125408.14209992364,859
890072890cbffff,456937.9178999841,104598.53050101554,549
89291aa889bffff,440676.00259430124,124077.53811636956,906
899d1e12193ffff,433277.97737107734,114090.7150616767,144
89eb1b966c7ffff,465002.7402039664,57256.59115470398,760
89819608b77ffff,426428.54918268713,78989.21534611548,237
8956dec4363ffff,466205.5109188915,124163.07154352972,870
89398e35523ffff,441508.50028797064,85853.38268334756,587
89e531b9a43ffff,436257.32749526575,80043.49411184316,581
89808912907ffff,426602.27492797025,50362.08320861985,85
8954167239bffff,448937.0941264674,124182.56714450002,681
8906e1cf16bffff,411234.2478725826,68898.87950674075,116
891ef18c0dbffff,442483.48773815646,63381.43636077797,177
89a896aceafffff,443139.44986831513,109401.36914581331,728
8902edce62bffff,475632.7187745072,60385.18759190696,776
8900c40a16bffff,466655.54906405817,78727.28371917157,863
89046b22ddbffff,452235.22161474027,127631.43710421424,316
8914e311a97ffff,442493.28236968495,80776.8200365603,636
8936b5a9ed3ffff,429511.4261142558,121883.97836238772,55
89e3320cd5bffff,479768.10231497383,100476.84963312632,320
890c8501873ffff,464519.202216084,63368.83595150683,209
89afa034457ffff,418525.3423473966,63985.80768748954,290
892b09245a3ffff,438521.9277623393,51056.89877834588,300
89cf43c40d7ffff,411432.0405044759,74792.23512137347,434
893d5a190b7ffff,473547.7657163608,51029.189700833216,777
8967135517bffff,474645.1362320997,65622.55773729642,986
897b0dd4d8fffff,432353.0271183207,47566.261231260985,548
89d8f66912bffff,410356.1239654985,97334.97652460888,390
89ef54cc33bffff,478361.93748485297,128102.39082115711,749
8906c341677ffff,481745.3093764785,113708.90448842294,727
89050801227ffff,469180.2313012163,117307.46275748404,633
898f934e40fffff,471593.60337211983,44185.884839829545,871
8998613aeabffff,458985.9776845466,63001.69263111036,742
895ac3ba17bffff,457581.34143280354,126527.99539196072,374
89ef4e09e43ffff,459613.4776224281,100915.21302049598,71
890d617616fffff,482152.1140435971,83925.01478972216,963
890a5a90e5bffff,466670.20358305087,113685.35350831134,463
89d34192cd7ffff,437626.4841337158,103738.08441438299,569
893e459a567ffff,448589.02474797773,58712.87640995832,305
892773ac64bffff,482893.14213878236,97291.21116826177,304
898334a120bffff,455745.57881098567,102975.45231232024,475
890d98b1e13ffff,454024.9741998341,60663.94010761683,694
8915105a07bffff,472734.4731592588,110273.5661049746,77
8968f40564fffff,459896.92017703503,88498.66114464603,640
89d19605d2fffff,436546.10306275974,78656.80528634778,115
8920700edb7ffff,447529.17564861715,108798.2997595357,187
893c313a407ffff,442108.8349874449,111324.15406454066,572
89ad0290e07ffff,459212.10196126933,113955.03895894252,384
8964eca2857ffff,433451.8359731559,85048.99512634569,362
89531d131afffff,414384.4484846231,56201.76170365074,390
890a69b21b3ffff,411224.069306898,59313.073527717555,702
89c48410833ffff,476958.8779757501,63315.500706777835,300
8900dd44cabffff,481774.5486375948,105406.54985679666,600
89f2ed35e1bffff,408855.88196158066,121032.91846912134,662
89052d49b73ffff,458722.0609287362,110269.86085418267,573
894676b5d7bffff,474865.6979386076,46275.71184619695,328
89e31bd6a2fffff,465056.15736755106,80501.47298383692,673
89ec1cd740bffff,420008.8625928717,51445.20306938971,796
899474d868bffff,429470.95596918586,63127.93729051792,263
89efa514dafffff,426517.40120330825,56872.04304560735,873
89f17659943ffff,464313.81454243755,59492.69495338296,406
89bc1412293ffff,408813.18269908306,124415.87131397902,947
894ecd16c5bffff,454345.80561164883,44783.33724956623,142
89358c5286fffff,430342.23924978834,67467.6616460457,483
8910ca8a623ffff,415562.1020668023,121564.48133631045,900
890baa50e17ffff,452281.404946665,118704.61547838074,394
89b0e55692fffff,412041.95065807784,80343.28239093727,916
893902c9b63ffff,482078.3209415613,70552.38493539837,131
893f42b6043ffff,408025.4755815335,79408.08056612084,126
8902d9914dbffff,474231.25873379,108793.40517177022,375
89be898d813ffff,443006.6972572268,75572.07080716216,970
8905a27b00bffff,482470.8736019117,91555.06752925835,983
892b14c5327ffff,409728.6333182991,82372.78113893291,407
89b4288b5abffff,428969.6548379705,87139.78303788157,484
895c5e29197ffff,464047.4157307761,68255.48815844489,141
89ef8417067ffff,439459.7517226167,66420.30245293258,846
89b52412d3bffff,480100.5563924395,90024.53726873186,145
89bb1e71b4bffff,449961.0152330705,45181.83037214981,162
8980cebb5b3ffff,422285.2060235794,106156.87433809924,310
89030366d5bffff,473854.6774698633,104471.69828538528,844
89cf1578647ffff,441667.8385367634,72645.54395465039,154
898fa1a14a3ffff,428757.169589574,71192.24103416444,160
8992044da83ffff,471590.1042789195,45254.63695090174,574
89aba0cdc27ffff,414923.0189123923,126601.4264502096,695
8906c1ac983ffff,415555.89843133494,126852.72664323165,663
893205698cfffff,465514.356976897,68928.51288170839,833
89182168043ffff,447173.7342629043,47871.65371639689,479
89129dc688bffff,463447.7378662016,60892.90101101769,348
8936c62f187ffff,480266.47038799466,47733.216519385416,822
89e9663ad4bffff,470459.7774684095,54610.489817655536,980
892b9263407ffff,464806.7689595773,80557.94139004452,669
89024e914bbffff,469547.02920065605,57340.78918813053,931
89e26ca1557ffff,446631.82320965355,105875.5464551037,111
890270aa247ffff,465942.9372370777,103775.73174218729,615
8900532ae2fffff,476374.0056211832,97398.15348842446,166
89c00926ecfffff,475882.71321532165,91434.35309207086,52
89e42d98623ffff,413164.8301743463,80922.13313183554,314
890dabd6063ffff,407947.9908120674,54191.49939148489,954
89244271a23ffff,478124.1426402718,116750.56742275086,770
894f1b4c06bffff,439001.86554106936,76295.46313862565,58
89a791d1e0fffff,447322.34537806426,101820.70877556487,949
89e86d035abffff,426906.24243793386,97106.35964944599,73
89e7b495b2fffff,454977.36018005206,106244.31968521637,123
892bac8ed8bffff,482533.377900656,81469.81268612493,216
894f52d3587ffff,455923.7957746181,79172.07818100395,199
8927346e2a3ffff,432774.1076418827,52821.54716491152,786
890da956357ffff,437511.7922671454,84253.69381561728,703
89de3216e7bffff,427557.87849344534,85090.0141524465,613
89f06555ca7ffff,448460.28088351624,72205.60087654008,699
899d9916dc7ffff,430908.5782042404,109590.86688653592,303
897a0a19b03ffff,464577.9781223741,129823.34277294902,925
891b864d5c7ffff,454012.23120268935,97861.38004002543,903
893b9a78617ffff,457949.0201123872,119100.9923459486,603
894728484afffff,410073.7895799661,49510.968058582024,413
89d840b0a07ffff,474430.26658510824,91923.02116565895,167
899d4e4d9dbffff,440840.9930564223,107960.49928770887,858
893f4614b07ffff,447264.785871756,93447.1371656147,730
893c9aac84bffff,479322.4214814574,120865.66985658571,865
8902640814fffff,460517.37808823393,110089.12569034049,786
89586b6232bffff,456494.83949089795,50417.27829413601,423
890588cc64fffff,466991.4312806558,75729.41942711343,437
89e62cb4537ffff,408172.07279530825,108377.85158205491,290
8900a9ac093ffff,430640.81566045556,112382.39588789869,192
89608450b7bffff,448722.04345602053,93857.49076409523,661
89e30a72ed7ffff,472922.8340671152,113797.96427756663,42
894766cb267ffff,460834.1209333682,109275.48585923213,891
89881bc888bffff,456116.20402902813,72926.73446011008,881
89360dc1c77ffff,426272.9692582382,43775.73827900096,997
8994590cbc3ffff,429826.7662909049,64934.63394466498,927
89213436a8bffff,423769.8473988328,127495.2534441371,180
899e810443bffff,441910.1888499278,108706.68017564062,835
8919296f1cfffff,423057.60534866515,105117.5333018414,612
89c6ab2b18fffff,469762.27511692885,94911.45530237953,56
89464c0097bffff,444397.08076345664,47901.43224544915,422
89ed5271497ffff,409968.74408444966,77198.12871834925,670
89c4cc0a033ffff,448068.4628502135,116785.00366389495,673
89bb4eae893ffff,463644.7959796557,98089.65090787737,579
8977747704bffff,439730.865367524,106538.12224730087,100
89725e889a7ffff,480962.9762136221,45145.89365327792,555
8900ed136c3ffff,454046.45868942485,95422.49226562932,779
8905514618bffff,430659.6069595139,72331.59406175793,169
8954c387683ffff,478809.0921927397,130305.06821108791,62
897ac6c9bc7ffff,438653.46882230276,121183.09004385998,887
89c5abc4667ffff,459575.62074906606,57019.54893802597,282
89821bada27ffff,425158.98307451373,82448.71199966766,274
8947858c8d7ffff,461672.27293346135,79563.48923408776,497
89d0c289b7bffff,441593.01642157347,59596.213397179905,223
898ada286b3ffff,442083.6702859744,107579.40282014795,364
895c8d7ad63ffff,408773.68956668826,52226.00934240623,60
89854352a2bffff,450179.2682852718,90247.00088467044,810
89ec01cf34fffff,423610.3795042306,74848.51753984997,313
890f762c2c7ffff,452223.6577168696,47458.099009153804,982
89b8d18cd4bffff,415282.11837050726,75547.28617688017,192
8950aec8237ffff,412583.0583856283,120474.80241143874,454
893e755489bffff,423029.68252462073,120269.6582240495,580
89ed148e2abffff,427975.951307914,72524.32926677052,529
89032600d53ffff,481409.67419115384,54829.27442023216,156
892b94c4567ffff,443568.45030360273,100360.70304808114,42
89466852227ffff,419915.12898083084,57261.51907208828,333
890e1e6684fffff,472018.5815779088,67596.97054514263,717
89f29c50257ffff,446668.60632243444,120317.8498571734,830
89a56e07333ffff,449474.7927786703,48040.815043891605,951
8976b60685bffff,461513.80458657217,112472.1048596438,382
898eab0e5d7ffff,454305.83866336057,56431.44923626147,456
89d2584ee33ffff,482977.25777015416,68467.71903210516,730
898311d0a8bffff,460270.33419641975,67874.31973625487,38
895818c9633ffff,415811.3546094786,109086.66824443804,261
8971024e54bffff,435971.19453086227,118626.58287110206,647
899554cd573ffff,469794.1681802675,112084.21323632204,552
89006e25027ffff,447922.1236004353,100419.44961738869,934
890a1baea3bffff,477784.3497484196,79658.65462458137,980
897ede072b7ffff,481684.8548786865,84772.36655412114,298
89c4282d2abffff,422600.24529649486,105447.42623261627,266
89874006c4fffff,439754.91366108664,51022.427320000286,292
89e2c82cca7ffff,480549.61351215356,84832.68398670995,655
89d023552c3ffff,458235.9193814763,129972.50560008184,970
898f582f0c3ffff,440630.1561253493,84162.64687077832,62
89bf454c67bffff,446262.8507664412,94290.84107112998,563
89e78c6481bffff,430442.7787877075,66091.44639629693,673
89f0232535bffff,437679.0894062091,87190.71756742711,810
89f1738692bffff,472226.31601212866,96717.9160462731,720
89f155674c3ffff,482664.4247831282,46314.823559603574,99
894770a41cbffff,447267.4161183328,101534.86167945963,854
890fb63ada7ffff,420189.9596548326,123025.2570179214,761
89de24a499bffff,465062.32225234585,128821.0657557481,992
89a2d002c6bffff,476488.6723788957,98871.80067344221,977
89e6cc308d3ffff,478318.3422654954,55626.44447914873,98
8900eb404b3ffff,467372.39556538186,72962.44820114148,629
895e9cbb683ffff,481336.6846489773,56112.21322393207,507
89e2c5aaa23ffff,428273.7244776348,95091.07645093586,145
8935922a98bffff,476317.22288573737,89600.8436644047,184
89115a22c5bffff,479225.08545553894,70247.34826899042,357
89a516a5543ffff,453072.73175959557,53788.62081286854,516
896c58c6ecbffff,469259.39448227524,65609.17987762747,415
89dd5d98c17ffff,425757.2491041141,86191.39098827774,764
897b6125537ffff,467469.37938829896,74020.46203183454,107
899ed3d2e23ffff,459549.0583001294,88901.88874511552,296
89c88c85a3bffff,459934.57098575163,114406.48809878118,361
89c41d2242fffff,434837.9857668201,121283.72730717082,738
89f18eb58bbffff,474402.8957418203,67058.1006914725,719
89839300613ffff,424982.55442956183,113599.21334409791,624
89969a8425bffff,423717.2778436526,122433.56787929314,486
890000b61c7ffff,473479.3030167908,83914.80608200254,822
89079dac847ffff,476716.0040653437,86005.40177090996,551
890320c5a6fffff,477089.45378474315,109053.79716667562,5
89f2f50f12bffff,466118.7019790873,76205.42848175632,674
892c8e76883ffff,457707.39410991786,121909.19802313387,259
8926002f14fffff,467057.03680279775,129322.823417918,556
89d82ddb37bffff,441233.0514444075,126312.10152626282,111
89b19201c27ffff,422132.40402763756,58033.279922844915,54
890d5e88e13ffff,420545.65400424064,93452.77003520785,336
89becb0b35bffff,425006.7360657691,81683.65783624433,873
89b32ac23abffff,431478.8543138211,81111.55723130671,736
89d1a982d0bffff,476862.99031112355,110707.11883828166,443
89f0cab534bffff,433009.6701478205,65211.1297934342,293
89de546998fffff,427910.67762378627,75725.13903220522,114
89b44eaf12fffff,467616.48314806446,98472.73983387809,85
891f6d90687ffff,465177.58170399687,128909.12069409026,445
89a0885538bffff,410747.8324979114,109306.11423451222,212
8930a832e83ffff,458784.5313811506,48901.85176854367,668
89ccd96f59bffff,481895.2416153805,96012.12902293741,847
89019c80447ffff,478547.2197665612,51357.4947251737,438
89687598a0fffff,477011.10548822675,99481.87199979124,824
89f19d335b7ffff,472964.3195168292,65977.95308303495,922
89f1045b127ffff,467556.7829438122,113527.80266708734,401
8901ae4d627ffff,461267.2256672169,111467.63011976752,462
896ee9c20a3ffff,432372.26792750705,56400.195091179,561
893900d6c9bffff,440060.1282092441,53452.85082097472,78
890182512afffff,460188.1226105027,95277.29342713406,305
89b27318c93ffff,416369.26540187583,113873.99649946406,346
89ed3003437ffff,476215.94738061505,94847.4787096272,207
8905612f197ffff,455845.60714035074,63167.06602101099,287
89619b83613ffff,436336.25670891185,75680.25234736814,148
89e1ad9b4d3ffff,413162.175435958,58571.250024820736,361
89415e3ab37ffff,438142.6067433153,104866.20482717585,843
890013b8d07ffff,482140.92327710777,129113.39482952842,786
890c1c65957ffff,465902.33650089026,97038.62457194974,633
89310d4600bffff,453736.4040461213,118744.00785768137,862
89409d3a443ffff,439594.9607193128,123589.85257610067,35
894d04c894bffff,410069.0427355759,73017.61259838552,846
89032ab4e9bffff,470606.37213362,84531.28738982865,491
89ba83536dbffff,468691.2571424295,46627.573998741864,918
89ec534a2d3ffff,419326.0597639667,96253.33652622958,7
890c624e693ffff,409798.00371097634,90393.32099445132,586
89f105a4c3bffff,416785.16838830634,71581.50040061673,50
890332d5b8bffff,458726.4974021296,115383.08896115946,893
89938e90817ffff,481672.8187838723,111850.38860345985,383
89ad649264fffff,446975.94947489555,122946.04468163218,955
89238495b37ffff,411618.3640409711,104061.86227642049,875
893aa069957ffff,408392.3070269713,64564.147954011336,137
8900f2a1097ffff,411561.9762533468,89353.75155159723,94
89092379363ffff,407945.8363711444,92514.61555945117,153
89b49e51593ffff,448540.0303918418,50611.80359820618,364
89eb2c82edbffff,480483.38783786935,72747.70644935462,841
892c18d62c3ffff,417277.94815400935,62326.658148897346,890
89b618aa56bffff,434493.9264535539,65787.16077715611,45
89814d4edbbffff,412386.3827846403,50888.09539988062,928
89b48baeea3ffff,473740.2405278348,98486.35437351881,963
89926a47323ffff,475903.67103338905,76942.42837231344,716
891a509a043ffff,465886.7603080825,128121.46324947043,396
890312b5ba7ffff,458015.5549558401,46834.034045994806,140
89c4da7853bffff,419710.0003544708,86718.87645804891,502
89e4d02f04bffff,412146.7797738971,128610.99257795214,474
89ad9263013ffff,482603.5406631259,112522.71591712403,784
898a41b7197ffff,473942.73264284345,89749.4604768301,571
89805d52497ffff,433618.12013882323,85451.41621362287,456
8937422e367ffff,431782.8342621911,103718.9827456853,395
89ef0a0d323ffff,438019.5750041669,48014.781015178916,519
89782235c23ffff,421201.9522105271,99945.50910251819,438
899f2d8d807ffff,426085.410391818,82071.63580548498,27
89411022e87ffff,434183.06528622366,104876.00532032683,791
897d8455067ffff,421554.42630394764,78104.93721991104,992
89e0350b34fffff,479819.2164357856,115625.0286199237,2
895575b0d77ffff,478238.02266335534,52374.61315562567,964
893892add2fffff,451236.8566226733,61014.84164447899,347
89e8dd9a117ffff,428999.07262252027,105586.02773432148,361
8912a5a9a2fffff,477057.4484086849,103553.38478127784,338
89bc267b5d7ffff,452483.7799236333,124234.47118190043,201
8986d28830fffff,428218.79227659095,113660.83198667002,11
89400924627ffff,471267.120967995,70304.1249433543,576
8938ed8d00bffff,441031.04373877577,103687.53102772587,301
899ba696d6fffff,409521.0869081193,122773.61547224248,109
89677594963ffff,407894.3708215472,78051.55810471834,480
89d9598704bffff,443394.0207646212,86346.30413846843,17
89e0b41409bffff,412866.1508763781,69912.95660483965,532
89000b8dd13ffff,437137.1568489929,106772.77847227923,282
8903228b6d3ffff,407969.457880127,96699.87559518055,488
8922b39a823ffff,430249.0114719295,102803.14875102427,114
899748c58b3ffff,433278.93155284174,90561.51934707383,309
891b92b74a3ffff,463730.39502127626,98219.06583216132,646
89baa10725bffff,469292.0587153367,75964.86720437786,881
890e5bd6a13ffff,418809.2055430313,58785.99558326748,499
891b011462fffff,425937.45974522637,92476.12526336167,911
8939842c58fffff,462027.40470771183,84410.41058700855,466
89014aa980fffff,458740.9604419845,54896.55349248411,501
8935b13b00bffff,453379.59242674493,118224.43316254838,727
89584c993d7ffff,442814.62426840456,117016.30531420646,420
893b7031a73ffff,434556.4534274244,58634.86600962235,488
89001dab663ffff,431001.19608216383,52962.17909810091,180
8900468612fffff,470963.00628892577,48960.31897166049,453
89dece29e73ffff,429073.05629648035,114432.27142158842,615
893f2306277ffff,421342.60748173995,120798.51330837309,807
89b05c76a83ffff,448399.4819699394,59820.203865454205,840
898aee2cd4fffff,433439.5436961071,74095.43848580099,548
89d5888037bffff,464989.8943335541,92185.84341184089,427
89044a434c7ffff,437472.76219081366,77222.44940989162,668
890361c31a3ffff,440018.7439065336,107416.4118093542,449
897cc162023ffff,453412.2540877848,124717.69650732183,851
89b61a6f267ffff,457765.22715699725,54808.954925667844,904
899f6e3193bffff,452006.44937504025,59024.40412505215,45
89c45941333ffff,456432.635266023,106891.42052521303,116
89f28aa4003ffff,446674.60985821614,56784.45382686791,463
8902ec55897ffff,457306.87153911276,116001.9879650041,611
89a491c1ccfffff,470365.1569194272,84382.50062253934,856
89648e33483ffff,418698.24121814495,116376.0980147348,420
8932a34f4a3ffff,415479.91200439155,123655.24362875229,993
89f3023b197ffff,461055.877793431,56892.423728403526,206
892391a9657ffff,437444.2896273876,106403.74904599368,557
89bfaea4577ffff,461485.1804652129,100242.60364789236,406
89f290d9187ffff,481591.2686611818,49447.6293454562,54
8960d9ac4b3ffff,434537.21774427645,122107.00639072027,715
899e5411013ffff,474822.73929569346,71441.56395854312,980
890283cd8c7ffff,480707.36697419605,109849.77346065549,650
891340d0553ffff,423424.07612210163,66852.73123333583,320
8972712764bffff,445853.50672893133,112284.74764567877,440
89003440e9bffff,442875.50391918694,82121.31035690062,12
891f64766bbffff,428522.23377587297,95603.30398981564,673
89d81abb0c3ffff,463993.31364661217,118215.0025348258,293
89d25a71577ffff,417096.9789866402,56948.94301332774,439
891143dada7ffff,418073.38241121324,119741.568276277,932
89f0734c363ffff,458537.8861365299,95986.72566286,903
89f0730ac67ffff,443081.8608373701,80685.32632703663,329
89f2c4c748bffff,427959.62276334653,129132.7264983779,686
89d89ac59cfffff,476139.4593912141,63320.018811294176,207
8900407887bffff,465935.94011012465,115013.45277509841,123
8977a2c7497ffff,455761.41807634686,87629.3645836902,807
89393266673ffff,471638.47625815735,48589.53808736283,355
89228b89057ffff,481373.02064148174,101717.14524681267,333
89171393217ffff,471298.6507408211,53071.988721988455,990
8903046731bffff,481052.4497434868,63787.26090456964,484
8900e952573ffff,461252.463427625,89133.16319664763,227
89ad1946d73ffff,461009.1927112941,54912.887478891476,545
893d89814a7ffff,439713.3399487396,68661.96944067851,238
89545c605b7ffff,453610.60896928306,129590.59771600919,650
89501441113ffff,407899.89609986456,109673.04913680296,216
89f081cf373ffff,431172.19486314466,74420.10298909739,899
896136b9943ffff,411654.6377582446,119064.4305478372,959
892cccc650fffff,468398.54771542316,83575.25310497746,534
89d460146c7ffff,448871.93092532986,106386.76070208041,43
89058c48457ffff,474911.54151412396,104166.62320462932,561
89f28839e7bffff,414635.03643340914,125179.69338497795,431
89ca0bc32a7ffff,472541.76304534415,129479.13237435678,979
89f0e118453ffff,462495.06655984576,82674.74660634273,82
894ea304dabffff,431305.3078673047,78995.30438560902,79
8916c371237ffff,475332.57871579385,124190.61335716535,58
89630362923ffff,420494.9671397085,114177.43469759957,838
89bee93a137ffff,410250.81802442635,118763.82863621639,197
8966c272153ffff,461339.18842589046,81463.30789370846,531
899ce002b9bffff,437747.9225728106,117141.25559424474,511
89daed55bd3ffff,455348.80838602956,64596.400630305594,787
8952427ababffff,407536.7096390886,54769.98576372315,103
893d9345133ffff,423157.68852136115,129137.24846132287,347
892564ce9a3ffff,438244.3624963019,63644.247680355984,226
89126479e8fffff,481080.81283624587,125714.70087209469,127
890576032c7ffff,454042.1167532963,50525.09459373671,509
8937a0cce73ffff,474981.2410706756,108383.62564274139,190
89b74ac842bffff,450928.1184281107,121397.63350069283,35
8909aa01477ffff,451501.17398505623,92164.50301253216,531
897922461dbffff,480050.2718256552,124603.85644198046,893
89428276e67ffff,472121.6548663861,101043.73873978844,661
890520024a3ffff,467380.36054498155,68316.9487574555,888
89506962273ffff,438996.6450656491,49358.0798285199,461
89f0d108d7bffff,469690.4438763083,94921.4364549488,734
89641ea5663ffff,407892.6696234515,56255.562143739364,711
89e7051b543ffff,477649.5352610302,122796.72168553963,418
89ebab75cd3ffff,416761.2386409521,51131.04282746144,838
890cae21863ffff,419101.19852306775,79031.27451760213,34
89b120c942bffff,468215.60065381695,119936.63715267165,439
89e5848582bffff,440584.1138239699,107757.13061872654,589
893b8ad1d17ffff,434550.67869861476,65463.45520027246,486
8935b52442bffff,413681.3719921654,52164.87601947094,18
89b0c1036d7ffff,458839.16278255556,109505.63139886531,389
89641372a8bffff,482206.4397380804,68317.00152769434,366
8900751740fffff,433881.193813663,81364.99120150448,71
89f1586dbcbffff,445221.5671311207,114342.8892907828,192
890ce5ce353ffff,431700.4103941435,84443.42935835698,186
89893303013ffff,437955.6018157384,77070.19222083583,285
8994e92d2abffff,424995.45097426715,107953.02186857442,235
892c503adbbffff,445722.13287637796,90771.36033769306,1
89af2d62c2bffff,415422.94373662875,100530.590865806,925
89631c459c7ffff,426405.3653138106,48476.43053439136,525
89a809d4b27ffff,445521.5072314824,130447.31773827181,7
89c44b1a253ffff,458952.79760540114,102574.68492051776,907
891db3d5e97ffff,470575.12612097274,58526.738588027714,906
89007078e37ffff,420217.75895349565,123312.94905827992,994
89c9062c96fffff,446718.34372234147,52679.862034634556,174
895a32a0973ffff,409126.3442320704,60115.53774454293,155
893e7186bc3ffff,471030.8063361368,44490.66136947376,884
89e2556d323ffff,456786.1795700088,97063.95494585633,877
89d15a8212fffff,457157.3407964701,45377.88278894513,905
89ad4cc9b5bffff,434849.28080779617,74523.4494382058,743
89c126c839bffff,447096.93879820395,83506.55583390406,78
89134010bc7ffff,446103.67269965494,88093.42941507977,560
89b422a69cfffff,414210.61715613183,111262.76971910853,97
89f24202c0bffff,473294.5129036177,83582.9995713339,341
89d224a7583ffff,416029.41639551776,101227.13111997506,67
89ea9227277ffff,408481.18411635415,62992.829340206605,948
891ec42a2c7ffff,452202.9389673432,74903.40352538845,384
89db8da1c9bffff,423308.95309332263,119694.42778817438,719
89ecf351897ffff,410288.2352979237,113350.44794856114,176
