,hex9,value
2738,89196978d67ffff,2899
2739,89196979d47ffff,9231
2740,89196ba0b6bffff,3781
2741,8919694a5b7ffff,466
2742,89196bac343ffff,6685
2743,891fa49656bffff,723
2744,89196ba0437ffff,3151
2745,8919694ac97ffff,164
2746,8919694ae5bffff,5693
2747,8919694ee5bffff,1820
2748,89196b14c4fffff,3529
2749,8919694c6bbffff,1218
2750,89196b94a4bffff,4501
2751,89196ba5967ffff,8684
2752,8919694db7bffff,649
2753,89196b96db7ffff,2152
2754,8919694011bffff,7919
2755,891969616bbffff,8149
2756,89196ba7407ffff,1908
2757,89196ba13afffff,6125
2758,8919694b133ffff,4547
2759,89196b3a4cfffff,680
2760,89196ba839bffff,564
2761,89196bb568fffff,9647
2762,8919694148fffff,8009
2763,89196b84117ffff,7313
2764,89196b32277ffff,9685
2765,89196bb6c6bffff,5301
2766,8919694ae97ffff,4204
2767,89196b06397ffff,6330
2768,89196baf3d7ffff,573
2769,89196b04583ffff,1278
2770,89196b84c87ffff,3916
2771,89196b96417ffff,1278
2772,89196b86507ffff,4623
2773,89196bab62fffff,3291
2774,89196b861dbffff,7876
2775,891969405a3ffff,3605
2776,89196b84b2bffff,3264
2777,89196bba8abffff,3151
2778,89196ba81d7ffff,8621
2779,89196ba6ba3ffff,196
2780,89196bab107ffff,6911
2781,89196958bcbffff,1970
2782,8919694f1d3ffff,4546
2783,89196b962a3ffff,1376
2784,89196bb7677ffff,632
2785,89196ba8e43ffff,838
2786,89196bbab27ffff,5171
2787,8919694e27bffff,2097
2788,89196b16d6bffff,8866
2789,89196bb690bffff,3055
2790,89196bb3643ffff,9526
2791,8919696b4dbffff,3042
2792,8919694d623ffff,22
2793,89196bb9bcbffff,7677
2794,89196bb557bffff,3084
2795,89196b32417ffff,5147
2796,89196bb2acfffff,3987
2797,89196b14127ffff,3787
2798,89196b96c13ffff,6917
2799,89196bb2673ffff,6469
2800,89196b962b3ffff,702
2801,8919694e593ffff,5373
2802,89196969433ffff,9029
2803,89196bac167ffff,4283
2804,89196bb01bbffff,4363
2805,8919694d183ffff,5885
2806,89196b94517ffff,3122
2807,8919694b02fffff,478
2808,89196bb2463ffff,280
2809,89196bb5857ffff,4895
2810,89196b05a07ffff,1343
2811,89196b1624bffff,5506
2812,89196ba7333ffff,3150
2813,8919694b1afffff,5785
2814,8919697886bffff,2220
2815,89196ba5cc3ffff,2281
2816,89196b32483ffff,6006
2817,89196963213ffff,6872
2818,89196b05e6bffff,2072
2819,89196bb686fffff,1859
2820,8919694c8afffff,9829
2821,89196941b77ffff,3384
2822,8919697a92bffff,3115
2823,8919694cd43ffff,843
2824,89196b36473ffff,290
2825,891fa496153ffff,8493
2826,8919694a407ffff,823
2827,89196942a47ffff,678
2828,89196ba5d97ffff,6266
2829,89196b9605bffff,9982
2830,89196bac9c3ffff,9920
2831,89196bab6a3ffff,4301
2832,89196ba4c5bffff,9966
2833,891969613d3ffff,7963
2834,89196ba345bffff,6255
2835,89196bade23ffff,1372
2836,89196958903ffff,7247
2837,89196b96a23ffff,3758
2838,89196ba1687ffff,5888
2839,89196b16c0bffff,7861
2840,89196bb1663ffff,137
2841,89196bb494bffff,7321
2842,89196b86c8bffff,1109
2843,89196ba918fffff,1950
2844,8919682cb3bffff,2039
2845,89196bae07bffff,1967
2846,89196ba6d67ffff,1209
2847,891969789a7ffff,9403
2848,89196ba2913ffff,2648
2849,89196ba1d6fffff,3707
2850,8919694c3c3ffff,3480
2851,89196b3749bffff,4944
2852,89196bad1d3ffff,9395
2853,89196ba6adbffff,6535
2854,89196bade63ffff,3174
2855,89196bb9b03ffff,6418
2856,89196bb405bffff,2430
2857,89196ba153bffff,6361
2858,89196bb0467ffff,5048
2859,89196b8594bffff,8361
2860,89196b04ea3ffff,5858
2861,891969612c3ffff,2502
2862,89196bb1437ffff,1630
2863,8919694ea33ffff,1887
2864,89196bb4a57ffff,2768
2865,89196bad30fffff,1736
2866,89196b32493ffff,6708
2867,89196b8462bffff,4132
2868,89196945307ffff,6671
2869,89196bb80b7ffff,5876
2870,89196948693ffff,9661
2871,89196ba4eb7ffff,7326
2872,89196ba6097ffff,1818
2873,89196b04e47ffff,2001
2874,8919697858bffff,8199
2875,891969590afffff,7864
2876,89196959477ffff,7488
2877,8919694ac87ffff,3084
2878,89196ba5577ffff,8564
2879,89196bac98fffff,4143
2880,89196bb7213ffff,9117
2881,89196940a1bffff,5370
2882,89196ba4c7bffff,1446
2883,89196ba749bffff,6545
2884,8919694e39bffff,386
2885,89196978d5bffff,1248
2886,89196949cc7ffff,5485
2887,89196ba4e27ffff,4227
2888,89196b04a6fffff,3439
2889,89196ba8d27ffff,1710
2890,8919696b443ffff,5700
2891,89196bae677ffff,6076
2892,89196ba9133ffff,5141
2893,8919697a9cfffff,697
2894,89196b16e07ffff,3860
2895,89196ba310bffff,492
2896,89196bb62dbffff,6470
2897,8919682cb5bffff,6776
2898,8919694c2a7ffff,6225
2899,89196baf1bbffff,9710
2900,89196baed73ffff,1306
2901,89196b16e57ffff,8515
2902,89196bb52d3ffff,9447
2903,8919696acd7ffff,275
2904,89196b85dd7ffff,4769
2905,89196ba6b87ffff,4888
2906,8919697aa7bffff,3994
2907,89196ba46a7ffff,4208
2908,8919696ac47ffff,1097
2909,89196ba23b7ffff,9817
2910,89196b061a3ffff,2679
2911,8919697a843ffff,2011
2912,8919697832bffff,9653
2913,89196ba1ec7ffff,9775
2914,89196b32a7bffff,5036
2915,89196948a2fffff,9604
2916,89196b17133ffff,3007
2917,89196b15cd3ffff,8139
2918,89196b96e97ffff,7850
2919,89196badc6fffff,9596
2920,89196bb2433ffff,3446
2921,89196ba30a7ffff,7378
2922,89196b36673ffff,9270
2923,891969493dbffff,6368
2924,89196bb8d73ffff,5041
2925,89196bb349bffff,526
2926,89196bb514fffff,7936
2927,89196b84dafffff,9327
2928,89196b85d0fffff,9438
2929,891969431b3ffff,5451
2930,89196baa8c3ffff,6422
2931,8919694f693ffff,3835
2932,89196bb9043ffff,4173
2933,89196bb25c7ffff,1784
2934,89196bb9ad7ffff,8227
2935,89196b14637ffff,2215
2936,8919696b687ffff,7086
2937,89196b84617ffff,3735
2938,89196bb5cd3ffff,3765
2939,89196b1710fffff,8897
2940,89196b96acbffff,9275
2941,89196bb98a7ffff,2208
2942,89196bb2b57ffff,7196
2943,89196b14683ffff,1308
2944,89196b32093ffff,809
2945,891969405c3ffff,786
2946,89196baea83ffff,9876
2947,89196bb4abbffff,4458
2948,89196bb8453ffff,9821
2949,89196940597ffff,228
2950,89196b06c9bffff,9336
2951,89196ba3013ffff,113
2952,89196979ec3ffff,9655
2953,89196ba769bffff,1423
2954,8919697b307ffff,8579
2955,891969486afffff,6757
2956,89196969c1bffff,6344
2957,89196b14137ffff,5835
2958,89196ba2d97ffff,5744
2959,89196ba43c7ffff,6911
2960,8919694d1afffff,1122
2961,89196b94dcbffff,4269
2962,89196ba5267ffff,776
2963,89196b06cafffff,9601
2964,89196bb454bffff,9746
2965,89196ba550fffff,9642
2966,89196b0603bffff,1885
2967,8919694d82fffff,569
2968,89196bb4393ffff,7030
2969,89196ba11a7ffff,4618
2970,89196b1600fffff,7727
2971,89196b30007ffff,8063
2972,89196b95d8fffff,5547
2973,8919694b607ffff,2284
2974,89196960607ffff,217
2975,8919696356bffff,1389
2976,891969418bbffff,3150
2977,89196ba9383ffff,2977
2978,89196ba2e27ffff,123
2979,8919694dd1bffff,1882
2980,89196969edbffff,5347
2981,89196bb35c3ffff,1215
2982,8919694cb93ffff,1780
2983,89196b842c3ffff,2621
2984,89196bb2ad3ffff,8364
2985,89196963467ffff,4702
2986,89196bb6093ffff,5520
2987,89196978523ffff,2316
2988,89196bb3457ffff,7948
2989,8919694d39bffff,4702
2990,89196baf1b3ffff,6007
2991,89196ba1823ffff,8381
2992,8919697826bffff,7031
2993,89196ba8857ffff,6128
2994,89196b948bbffff,9704
2995,89196b94acfffff,9923
2996,89196bb210bffff,7312
2997,89196b1710fffff,5915
2998,89196960643ffff,8356
2999,8919694ab27ffff,773
3000,89196ba6b83ffff,5947
3001,89196b328a7ffff,255
3002,8919694e21bffff,4783
3003,89196969bb7ffff,5895
3004,8919694116fffff,7788
3005,89196b16513ffff,668
3006,89196ba6397ffff,5921
3007,89196959463ffff,6432
3008,89196963093ffff,7948
3009,89196940847ffff,7728
3010,89196ba1077ffff,2369
3011,89196bba6d7ffff,9306
3012,89196941a43ffff,2047
3013,8919695924bffff,8412
3014,89196979e4bffff,9735
3015,8919694e897ffff,9089
3016,8919694cc2fffff,5009
3017,89196ba9697ffff,9809
3018,89196b14dc3ffff,8078
3019,89196978253ffff,3598
3020,8919695935bffff,3909
3021,89196ba506fffff,6768
3022,8919696063bffff,1787
3023,89196b96a33ffff,8430
3024,89196ba96d3ffff,4287
3025,8919697ab37ffff,3088
3026,89196ba4287ffff,1751
3027,89196b8614fffff,8505
3028,89196bb0b43ffff,1180
3029,89196bb0a47ffff,5488
3030,89196bb8883ffff,454
3031,89196ba6b4fffff,7622
3032,89196ba84d7ffff,1172
3033,89196baeb07ffff,3620
3034,89196bb0333ffff,9196
3035,89196ba68d3ffff,4578
3036,8919694c9afffff,7525
3037,89196bb65b7ffff,3324
3038,89196b04247ffff,3207
3039,89196ba4bd3ffff,4017
3040,89196bb955bffff,2125
3041,89196b86cb7ffff,7471
3042,89196ba14b7ffff,3233
3043,8919694d367ffff,5836
3044,891969690c3ffff,7033
3045,89196bae06fffff,7733
3046,89196bbb347ffff,2864
3047,89196bb747bffff,1586
3048,8919696840fffff,6753
3049,89196bb5e63ffff,7422
3050,89196ba4c67ffff,4697
3051,89196bb2bcfffff,1312
3052,891969789afffff,3406
3053,89196949617ffff,5661
3054,89196948913ffff,7073
3055,89196942a7bffff,7105
3056,89196bb4ecbffff,3634
3057,89196bb698fffff,4776
3058,89196968e8fffff,4137
3059,89196ba72a7ffff,2679
3060,89196ba52afffff,3845
3061,89196bb250fffff,1086
3062,89196baa92fffff,1424
3063,89196b15587ffff,1162
3064,8919694f513ffff,5352
3065,89196b8732fffff,8688
3066,8919694944fffff,1959
3067,89196bb404bffff,2962
3068,891fa4922d7ffff,2538
3069,89196b06b2fffff,4312
3070,89196ba64dbffff,5191
3071,89196ba4d07ffff,2727
3072,89196b146cfffff,2133
3073,89196ba2633ffff,1626
3074,89196ba429bffff,3013
3075,891fa496157ffff,1536
3076,89196bb8903ffff,8402
3077,891969402b7ffff,4365
3078,89196bac953ffff,831
3079,8919697b67bffff,1126
3080,89196b94007ffff,1420
3081,89196b848d3ffff,7947
3082,89196978883ffff,2652
3083,89196bb36a3ffff,2249
3084,89196bb9e63ffff,6550
3085,89196bbad53ffff,9361
3086,89196ba2bd3ffff,7339
3087,89196940e47ffff,7725
3088,8919694902bffff,4737
3089,89196b851d7ffff,6104
3090,8919694cdc3ffff,4012
3091,8919694c867ffff,2124
3092,8919696149bffff,722
3093,89196ba721bffff,9378
3094,8919694e42fffff,2448
3095,89196b96ac3ffff,9596
3096,8919696b02fffff,3763
3097,8919694e95bffff,7749
3098,89196ba19a3ffff,3348
3099,8919694d2a7ffff,9497
3100,89196b14197ffff,4612
3101,89196bb9bd7ffff,1286
3102,89196948ac7ffff,5130
3103,89196ba09cfffff,9464
3104,89196bad88fffff,6365
3105,89196bae48bffff,1120
3106,89196ba594fffff,1324
3107,89196ba09a7ffff,6038
3108,89196949a37ffff,2383
3109,89196b85c8bffff,9142
3110,8919697b303ffff,7423
3111,89196bb9d8fffff,942
3112,89196bb212fffff,2642
3113,8919696806bffff,7007
3114,89196945393ffff,5249
3115,891fa4926d7ffff,8626
3116,89196ba4413ffff,9070
3117,89196ba12dbffff,4960
3118,89196bb4217ffff,1962
3119,89196b06943ffff,9048
3120,89196ba6503ffff,9201
3121,89196bb946fffff,6437
3122,89196b8518fffff,2876
3123,89196b1653bffff,2793
3124,89196b94a13ffff,3595
3125,89196bad46fffff,681
3126,89196ba4683ffff,7011
3127,89196baa573ffff,147
3128,89196b8642fffff,2387
3129,89196bae573ffff,231
3130,89196b84517ffff,6945
3131,89196bb4323ffff,5891
3132,891fa49345bffff,10
3133,8919694aa2fffff,1798
3134,89196bb4313ffff,5990
3135,89196b96a1bffff,7535
3136,89196b140c3ffff,8810
3137,89196b32363ffff,5474
3138,89196ba1a83ffff,6785
3139,8919694058fffff,4128
3140,8919696a52fffff,5310
3141,89196badebbffff,8440
3142,8919682c903ffff,9107
3143,89196ba183bffff,5246
3144,89196bb2283ffff,6691
3145,89196bad0b7ffff,7204
3146,89196bb292bffff,138
3147,8919694d32bffff,1060
3148,8919694a42bffff,7176
3149,89196bb180bffff,8631
3150,89196b040dbffff,3980
3151,89196961603ffff,9108
3152,89196b14c97ffff,8297
3153,89196ba1527ffff,3083
3154,8919694e553ffff,6821
3155,89196b14497ffff,7010
3156,89196bb433bffff,5944
3157,89196949d1bffff,3446
3158,89196bb71d3ffff,2166
3159,89196b05913ffff,3388
3160,8919696a207ffff,1167
3161,89196ba9337ffff,5962
3162,89196b15c03ffff,3997
3163,8919694ae33ffff,8876
3164,89196ba4877ffff,8402
3165,89196bb0517ffff,9702
3166,89196bad097ffff,2592
3167,89196bb544fffff,5914
3168,89196bbacb7ffff,5935
3169,89196b8edb7ffff,5314
3170,89196b04d03ffff,8431
3171,89196b0456fffff,6670
3172,89196b94ca3ffff,4005
3173,8919696365bffff,6467
3174,89196b969bbffff,4506
3175,89196b30483ffff,2088
3176,89196ba956fffff,9090
3177,89196bb482fffff,4558
3178,89196ba566fffff,3234
3179,89196bb4a83ffff,2126
3180,89196bb8a47ffff,5571
3181,89196bb54d7ffff,3221
3182,89196bad38fffff,7408
3183,89196b14e77ffff,9473
3184,89196961563ffff,324
3185,89196ba860fffff,4579
3186,89196bad533ffff,5162
3187,89196baf11bffff,8668
3188,89196baf5b3ffff,6836
3189,89196ba64b7ffff,3648
3190,89196baa243ffff,6421
3191,89196bb906bffff,3089
3192,8919696163bffff,6566
3193,89196969b8bffff,1300
3194,89196ba4a67ffff,8290
3195,89196bb8447ffff,2864
3196,891969610bbffff,5579
3197,891969418d7ffff,3068
3198,89196bb847bffff,829
3199,89196ba5cd3ffff,7725
3200,89196bae8c7ffff,228
3201,89196979a0fffff,5251
3202,89196bacbb7ffff,8371
3203,89196bb1347ffff,9919
3204,89196ba6dcfffff,2380
3205,89196bba597ffff,5262
3206,89196bbaabbffff,6120
3207,89196963017ffff,4702
3208,89196978077ffff,8792
3209,89196bbac37ffff,1265
3210,8919694c54fffff,4815
3211,8919696b44fffff,8514
3212,89196bb5d37ffff,7308
3213,8919694022fffff,7451
3214,89196baa11bffff,9397
3215,89196ba4177ffff,8514
3216,89196bb5e5bffff,8439
3217,89196940a0fffff,5161
3218,89196ba91b3ffff,6255
3219,89196bbb02fffff,7014
3220,89196bb451bffff,1314
3221,891969684cbffff,5727
3222,89196948d53ffff,1797
3223,89196ba9c03ffff,4226
3224,89196979e2fffff,9317
3225,89196948613ffff,3522
3226,89196bb42cfffff,1482
3227,8919696918bffff,7721
3228,89196961263ffff,62
3229,8919697b267ffff,6709
3230,89196b163d7ffff,2809
3231,89196bb4337ffff,8660
3232,89196bae2b3ffff,6269
3233,89196949493ffff,1356
3234,89196ba7337ffff,1247
3235,89196b04347ffff,5914
3236,8919694893bffff,6363
3237,8919694a087ffff,1195
3238,89196bb1e2bffff,1620
3239,89196b06a63ffff,193
3240,89196b3229bffff,523
3241,89196968197ffff,2282
3242,89196bba437ffff,1072
3243,89196ba495bffff,2605
3244,8919694e85bffff,8663
3245,89196b94e17ffff,909
3246,89196bba8cfffff,965
3247,89196b3202bffff,9093
3248,89196ba828fffff,2207
3249,89196ba63a7ffff,4408
3250,89196b33693ffff,5035
3251,8919694833bffff,6130
3252,891969413b7ffff,8213
3253,89196948c8fffff,6547
3254,89196979a67ffff,4112
3255,89196b146b3ffff,3916
3256,89196ba2867ffff,4517
3257,89196baed2bffff,4797
3258,89196bb6a97ffff,7712
3259,89196b85e0bffff,6050
3260,89196bb61abffff,8060
3261,89196941cdbffff,8663
3262,89196b15d53ffff,9327
3263,8919694eb13ffff,5316
3264,89196b8668bffff,4564
3265,89196948917ffff,3432
3266,8919682c90fffff,212
3267,89196ba5cc3ffff,3207
3268,8919694c037ffff,4102
3269,89196b16b67ffff,618
3270,89196bb1683ffff,3705
3271,89196945667ffff,4825
3272,89196bac15bffff,7858
3273,89196b86187ffff,5728
3274,89196945293ffff,8260
3275,8919694b667ffff,8619
3276,89196b15c37ffff,7028
3277,8919697968bffff,4293
3278,8919696b607ffff,147
3279,89196948443ffff,5498
3280,89196bad90bffff,5461
3281,89196bb4d93ffff,3783
3282,89196ba554bffff,1110
3283,89196960197ffff,3962
3284,89196959267ffff,9349
3285,89196b96387ffff,7706
3286,89196ba98dbffff,71
3287,89196bb026fffff,3854
3288,89196941393ffff,8126
3289,89196b948a3ffff,8874
3290,89196962353ffff,3039
3291,89196ba4e0fffff,3782
3292,8919694a867ffff,3709
3293,89196b1497bffff,5129
3294,89196ba33c7ffff,5869
3295,89196949407ffff,3865
3296,89196bb9cc7ffff,3878
3297,89196941b07ffff,3941
3298,89196baf0c3ffff,9573
3299,89196baf66bffff,2721
3300,891969431cbffff,4156
3301,89196b155bbffff,9338
3302,8919697b33bffff,1590
3303,89196bbb6d7ffff,9196
3304,89196bb0c27ffff,6762
3305,89196bb6e6bffff,3343
3306,89196b146bbffff,7389
3307,89196b16e97ffff,612
3308,89196b84ebbffff,5417
3309,891969410d3ffff,7884
3310,8919696b3a3ffff,8871
3311,89196b15c03ffff,4264
3312,89196b3652bffff,7956
3313,89196b86653ffff,3547
3314,89196bb8e37ffff,2102
3315,8919682c82bffff,2191
3316,89196baea8fffff,4271
3317,8919694d553ffff,6987
3318,89196b36493ffff,8547
3319,8919694d3c3ffff,8703
3320,89196ba856fffff,1084
3321,89196ba202bffff,3059
3322,89196ba6bd7ffff,5316
3323,8919697960fffff,7556
3324,89196bb0ad7ffff,2656
3325,89196b32493ffff,4898
3326,89196baf23bffff,9757
3327,89196ba4353ffff,5471
3328,89196baf567ffff,2403
3329,89196ba4063ffff,3723
3330,89196bad25bffff,9143
3331,89196b8cd73ffff,3495
3332,89196ba0913ffff,4721
3333,89196bada47ffff,7405
3334,89196bad12bffff,7793
3335,89196bb30b3ffff,3689
3336,891fa49605bffff,5363
3337,891969488c3ffff,49
3338,89196bb4e97ffff,837
3339,8919694cba7ffff,7777
3340,89196baaeb7ffff,9617
3341,8919696352fffff,9138
3342,89196bae9dbffff,3057
3343,891969604a3ffff,98
3344,89196968037ffff,6700
3345,89196bb94a7ffff,9331
3346,89196bbb613ffff,5427
3347,89196ba5ec3ffff,6608
3348,8919696a2cbffff,6417
3349,89196b328cbffff,181
3350,89196bb0dcfffff,6194
3351,8919694eb1bffff,237
3352,89196bbab43ffff,4726
3353,8919694c0bbffff,3782
3354,8919697b17bffff,5466
3355,89196ba64d3ffff,1518
3356,8919694c32bffff,7082
3357,89196ba668bffff,4748
3358,89196bb055bffff,8229
3359,89196979553ffff,2633
3360,89196bac0a3ffff,4519
3361,89196baa447ffff,3728
3362,89196bb09b3ffff,8629
3363,891969414cfffff,233
3364,8919682c903ffff,1909
3365,89196baf1b3ffff,426
3366,89196b85337ffff,9194
3367,89196960613ffff,5472
3368,89196b06a13ffff,5281
3369,89196ba5e47ffff,5288
3370,89196ba75abffff,3295
3371,89196949643ffff,1795
3372,89196b326b3ffff,209
3373,89196bb45a3ffff,9013
3374,89196b86347ffff,3637
3375,89196bade1bffff,8327
3376,89196bae40bffff,4095
3377,89196bb8883ffff,2638
3378,891969781d3ffff,9264
3379,89196ba8397ffff,3528
3380,89196bb0ea3ffff,2276
3381,89196949d53ffff,3925
3382,89196b14877ffff,1497
3383,89196bb41afffff,734
3384,89196ba0cb7ffff,8357
3385,89196ba4cd3ffff,741
3386,89196969b1bffff,6553
3387,89196979323ffff,9954
3388,89196b96c87ffff,139
3389,89196bb4593ffff,3448
3390,89196bb2253ffff,1377
3391,8919694a4a3ffff,6641
3392,891969785cbffff,5119
3393,89196bb5ecfffff,7573
3394,8919697b133ffff,9247
3395,8919696ac63ffff,5157
3396,89196ba4cb7ffff,7458
3397,89196ba71d3ffff,5911
3398,89196bb9b1bffff,8673
3399,8919694e1c7ffff,6485
3400,89196bad58bffff,4018
3401,89196bb945bffff,834
3402,89196bba54fffff,9235
3403,89196b842abffff,9482
3404,89196b16b2bffff,3972
3405,89196bb2637ffff,6172
3406,8919697aa13ffff,9965
3407,89196ba33b3ffff,7999
3408,89196bb349bffff,1830
3409,89196b85d3bffff,8575
3410,89196b16a0fffff,1895
3411,89196ba7603ffff,5034
3412,89196b04313ffff,194
3413,89196b05137ffff,311
3414,89196bab463ffff,5458
3415,891969494cbffff,1301
3416,89196bb6db3ffff,8583
3417,8919694d9cbffff,4295
3418,8919694c22bffff,778
3419,89196bad8c3ffff,594
3420,89196b14e2fffff,3354
3421,89196bb8657ffff,2121
3422,89196943373ffff,6870
3423,89196bb6db3ffff,2818
3424,89196ba8bb7ffff,5131
3425,89196baf507ffff,8009
3426,89196bb654bffff,9421
3427,89196bac227ffff,4174
3428,89196ba0197ffff,1690
3429,89196ba2a0fffff,3915
3430,8919694dea3ffff,7155
3431,89196b140b3ffff,8488
3432,89196b06c8bffff,1997
3433,89196bb307bffff,3746
3434,89196bb418bffff,8569
3435,89196b05c07ffff,4867
3436,89196baa85bffff,1551
3437,89196bab457ffff,9356
3438,891969404b7ffff,4450
3439,89196ba528bffff,341
3440,8919694026fffff,2319
3441,891969683d3ffff,4112
3442,89196ba0c8bffff,631
3443,89196978c1bffff,9435
3444,8919694e35bffff,4256
3445,8919694ecb7ffff,8525
3446,89196bb8db7ffff,6667
3447,89196ba9327ffff,5124
3448,89196ba4d47ffff,3680
3449,89196b301d7ffff,5837
3450,89196b051b7ffff,2203
3451,89196b32a77ffff,2137
3452,8919697a23bffff,4153
3453,89196b304b3ffff,5504
3454,89196b96d33ffff,7032
3455,89196ba144fffff,1530
3456,89196ba9c8bffff,4971
3457,89196ba817bffff,649
3458,89196b84e97ffff,4574
3459,89196bb93cbffff,3240
3460,8919694cc3bffff,364
3461,89196bb6843ffff,2125
3462,89196978927ffff,9326
3463,8919697947bffff,808
3464,89196bb667bffff,1697
3465,8919697abcfffff,4122
3466,8919694cdd7ffff,3828
3467,89196ba5557ffff,2983
3468,891969401b3ffff,7089
3469,89196b8c9c7ffff,8915
3470,89196958d7bffff,384
3471,89196ba006fffff,4295
3472,89196bade1bffff,5953
3473,89196ba0087ffff,6088
3474,89196baea43ffff,8198
3475,8919694e297ffff,7248
3476,89196b16117ffff,9923
3477,89196baf1b7ffff,7991
3478,8919694d987ffff,6473
3479,8919694f033ffff,3895
3480,89196bbab9bffff,4781
3481,8919694e497ffff,5458
3482,89196b85537ffff,5876
3483,8919694a20fffff,3429
3484,89196b1618fffff,2139
3485,89196ba5977ffff,8214
3486,89196942bd7ffff,1037
3487,8919694157bffff,7087
3488,89196ba0883ffff,8198
3489,89196ba4047ffff,5246
3490,89196940cc7ffff,7208
3491,89196bae137ffff,666
3492,89196941993ffff,9257
3493,891969416a7ffff,8410
3494,89196bae85bffff,6366
3495,89196bb9647ffff,2366
3496,89196b96883ffff,2805
3497,8919696a233ffff,120
3498,89196bb9cc7ffff,7639
3499,89196b06977ffff,8532
3500,89196b84c67ffff,8150
3501,89196baa0c3ffff,2444
3502,891969491abffff,6826
3503,89196bbb1d3ffff,4795
3504,89196ba9d7bffff,9157
3505,8919694dd03ffff,365
3506,891fa493463ffff,9617
3507,89196bad33bffff,5
3508,89196ba4993ffff,7921
3509,89196b862c3ffff,990
3510,89196bb5893ffff,7369
3511,891fa492647ffff,8843
3512,8919696b1c7ffff,6047
3513,89196badc2bffff,608
3514,89196b95d2fffff,9910
3515,89196ba1c4fffff,7691
3516,89196940427ffff,8109
3517,89196ba73b7ffff,3212
3518,8919694db17ffff,2255
3519,89196bb2c13ffff,9586
3520,89196b05e33ffff,1465
3521,8919694f0c3ffff,226
3522,89196bb615bffff,2770
3523,89196ba8647ffff,4281
3524,8919696b4d3ffff,2828
3525,891fa49651bffff,8434
3526,8919694f56fffff,4181
3527,89196b32143ffff,992
3528,8919694c0cfffff,9422
3529,89196ba4ac7ffff,9830
3530,89196b86b43ffff,6825
3531,89196b04127ffff,7062
3532,89196ba185bffff,7038
3533,89196ba904bffff,9511
3534,89196b14827ffff,4398
3535,89196ba242fffff,3944
3536,89196ba2903ffff,7269
3537,89196b968afffff,5433
3538,8919696a26fffff,3358
3539,89196979b33ffff,6597
3540,89196bb6a9bffff,3885
3541,8919696b08bffff,5280
3542,89196bb9c27ffff,9747
3543,8919694e013ffff,6010
3544,89196bbacd7ffff,6485
3545,89196962047ffff,9648
3546,89196b96943ffff,3520
3547,89196ba8db3ffff,7844
3548,89196bae1d3ffff,6016
3549,89196ba4ebbffff,5672
3550,8919697ad5bffff,718
3551,89196bb44c3ffff,9262
3552,89196b84813ffff,9004
3553,89196b04e47ffff,108
3554,89196b96cc7ffff,2605
3555,8919696161bffff,1794
3556,89196b30143ffff,958
3557,89196b0592fffff,3727
3558,89196ba962bffff,198
3559,89196bb1083ffff,8909
3560,89196969177ffff,1402
3561,89196ba2817ffff,9591
3562,89196bab66bffff,2025
3563,89196ba6423ffff,2927
3564,89196ba2b1bffff,4733
3565,89196b061cfffff,4268
3566,891969402b7ffff,7574
3567,89196baf473ffff,1431
3568,89196969133ffff,3232
3569,89196badd53ffff,1310
3570,89196bb5227ffff,6638
3571,89196b15c47ffff,623
3572,89196b1718fffff,8116
3573,89196ba5687ffff,6871
3574,89196ba5bafffff,6223
3575,89196b330cbffff,7298
3576,89196bb4c6fffff,1589
3577,8919696306bffff,5864
3578,8919694f443ffff,1798
3579,89196baabd3ffff,5262
3580,89196ba0e03ffff,2719
3581,89196bab3d7ffff,8535
3582,89196959437ffff,1507
3583,89196ba21cbffff,54
3584,89196940a37ffff,3730
3585,89196978a7bffff,8902
3586,8919694dda7ffff,2418
3587,89196b065b7ffff,6140
3588,89196ba6163ffff,3231
3589,89196ba8d13ffff,6570
3590,8919694e3cbffff,7799
3591,89196963263ffff,4915
3592,89196badea3ffff,6035
3593,89196bb428bffff,436
3594,89196bb4003ffff,7127
3595,89196bb21a3ffff,4725
3596,89196baf24fffff,7790
3597,89196979423ffff,7012
3598,89196949bafffff,4168
3599,89196b160a3ffff,5900
3600,89196bb2313ffff,6126
3601,89196979bcfffff,1328
3602,891969411dbffff,7207
3603,8919697837bffff,2897
3604,89196bbb66bffff,1840
3605,89196b064d7ffff,1055
3606,89196b1604bffff,4591
3607,89196b94b83ffff,8386
3608,89196ba1617ffff,2743
3609,89196960393ffff,8304
3610,89196bb2acbffff,6857
3611,89196bb0b97ffff,4926
3612,89196ba52cbffff,5482
3613,89196978c57ffff,919
3614,89196b8716bffff,1995
3615,89196bb020fffff,802
3616,89196b33153ffff,9838
3617,89196b3248fffff,3923
3618,89196ba0ad7ffff,7787
3619,89196b869d3ffff,8722
3620,89196bae453ffff,6191
3621,89196bab527ffff,7454
3622,891969636cfffff,9251
3623,89196b84007ffff,35
3624,89196bb2533ffff,305
3625,89196ba72c7ffff,3059
3626,891969680d7ffff,6099
3627,89196bb3483ffff,5897
3628,89196bb18a7ffff,5321
3629,8919694b49bffff,100
3630,89196b328b7ffff,7513
3631,8919694e2d7ffff,1609
3632,89196bb76bbffff,1967
3633,89196bad92bffff,9971
3634,8919694904bffff,5541
3635,89196ba8e47ffff,3010
3636,89196bb2013ffff,8232
3637,89196bad8c3ffff,2656
3638,89196ba4683ffff,8221
3639,8919694dd27ffff,7661
3640,89196bacbb7ffff,9274
